variant,variant_label,method,domain,tau,fit_scope,metric,value,primary_value,delta_vs_primary,n_test,primary_n_test,n_quarters
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,Crypto,24h,per_domain,ece,0.07504996156802461,0.07308366533864538,0.00196629622937923,1301.0,1255.0,3.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,Crypto,24h,per_domain,ece,0.08019826807330982,0.08629394667676055,-0.006095678603450727,1301.0,1255.0,3.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,Politics,24h,per_domain,ece,0.05585679465308435,0.06732872355497445,-0.011471928901890097,1428.0,850.0,3.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,Politics,24h,per_domain,ece,0.05226517996308639,0.06298892360629378,-0.010723743643207391,1428.0,850.0,3.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,Politics,24h,per_domain,ece,0.044649859943977584,0.05418823529411764,-0.009538375350140058,1428.0,850.0,3.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,Politics,24h,per_domain,ece,0.05948796614072742,0.07005019431903009,-0.010562228178302671,1428.0,850.0,3.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,Finance,24h,per_domain,ece,0.036665825120319295,0.049525661217858175,-0.01285983609753888,6781.0,5042.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,Finance,24h,per_domain,ece,0.03697884383324668,0.048946442756568134,-0.011967598923321457,6781.0,5042.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,Finance,24h,per_domain,ece,0.034430025070048664,0.04713407378024589,-0.012704048710197223,6781.0,5042.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,Finance,24h,per_domain,ece,0.03620710080991346,0.04265650888261662,-0.00644940807270316,6781.0,5042.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,Weather,24h,per_domain,ece,0.02649701919042663,0.028259122505836218,-0.0017621033154095883,21573.0,19253.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,Weather,24h,per_domain,ece,0.027130111745891056,0.030105782885413785,-0.0029756711395227294,21573.0,19253.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,Weather,24h,per_domain,ece,0.02758957956705141,0.031140601464706767,-0.0035510218976553577,21573.0,19253.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,Weather,24h,per_domain,ece,0.025617314742223635,0.02747286029237298,-0.0018555455501493463,21573.0,19253.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,Entertainment,24h,per_domain,ece,0.03917593146121933,0.062050468110091336,-0.022874536648872006,3002.0,2124.0,6.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,Entertainment,24h,per_domain,ece,0.03846135328016818,0.05092700302923609,-0.012465649749067914,3002.0,2124.0,6.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,Entertainment,24h,per_domain,ece,0.03565289806795472,0.05322975517890769,-0.01757685711095297,3002.0,2124.0,6.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,Entertainment,24h,per_domain,ece,0.035913449471207386,0.04761127033252135,-0.011697820861313962,3002.0,2124.0,6.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,ALL,24h,per_domain,ece,0.02297550626402338,0.02718690414792961,-0.004211397883906232,42912.0,36580.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,ALL,24h,per_domain,ece,0.02172791551459539,0.023644043949163737,-0.0019161284345683462,42912.0,36580.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,ALL,24h,per_domain,ece,0.019142897091722594,0.020861126298523717,-0.001718229206801123,42912.0,36580.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,ALL,24h,per_domain,ece,0.023380193298133532,0.02562559128148185,-0.002245397983348319,42912.0,36580.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,Sports,24h,pooled,ece,0.023687873849392693,0.025189667085482446,-0.0015017932360897532,9478.0,8507.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,Sports,24h,pooled,ece,0.019175639666995533,0.019720045130552078,-0.0005444054635565451,9478.0,8507.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,Sports,24h,pooled,ece,0.020012660898923843,0.0225061713882684,-0.0024935104893445553,9478.0,8507.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,Sports,24h,pooled,ece,0.019715580946654047,0.018729799207191908,0.000985781739462139,9478.0,8507.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,Crypto,24h,pooled,ece,0.07343346348941711,0.07921721179236617,-0.00578374830294906,1970.0,1809.0,6.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,Crypto,24h,pooled,ece,0.0753792391744704,0.07510578458836492,0.000273454586105476,1970.0,1809.0,6.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,Crypto,24h,pooled,ece,0.07103553299492385,0.0713266998341625,-0.0002911668392386463,1970.0,1809.0,6.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,Crypto,24h,pooled,ece,0.07652626092155233,0.07526038054429476,0.0012658803772575694,1970.0,1809.0,6.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,Politics,24h,pooled,ece,0.03788073239820492,0.059668302688659636,-0.021787570290454715,1541.0,1128.0,6.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,Politics,24h,pooled,ece,0.049988768642887385,0.05958154267086787,-0.009592774027980484,1541.0,1128.0,6.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,Politics,24h,pooled,ece,0.04802076573653471,0.05866134751773047,-0.010640581781195764,1541.0,1128.0,6.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,Politics,24h,pooled,ece,0.054313966280315755,0.06747693008864772,-0.013162963808331964,1541.0,1128.0,6.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,Finance,24h,pooled,ece,0.03804495907235693,0.04576491229599999,-0.007719953223643064,6781.0,5282.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,Finance,24h,pooled,ece,0.03645486468983459,0.049039678061254,-0.01258481337141941,6781.0,5282.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,Finance,24h,pooled,ece,0.034430025070048664,0.047016281711472874,-0.01258625664142421,6781.0,5282.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,Finance,24h,pooled,ece,0.036094648319631065,0.04692599111585258,-0.010831342796221513,6781.0,5282.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,Weather,24h,pooled,ece,0.028157309943869828,0.028399483469221186,-0.00024217352535135794,21573.0,19253.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,Weather,24h,pooled,ece,0.02700391287026668,0.030905407369483412,-0.0039014944992167323,21573.0,19253.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,Weather,24h,pooled,ece,0.02758957956705141,0.031140601464706767,-0.0035510218976553577,21573.0,19253.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,Weather,24h,pooled,ece,0.026495813528870524,0.027413265506912674,-0.0009174519780421504,21573.0,19253.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,Entertainment,24h,pooled,ece,0.03947777779881237,0.04828980393860398,-0.00881202613979161,3226.0,2278.0,9.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,Entertainment,24h,pooled,ece,0.0373421022755195,0.05673437389797113,-0.019392271622451634,3226.0,2278.0,9.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,Entertainment,24h,pooled,ece,0.038319900805951664,0.05771729587357328,-0.019397395067621614,3226.0,2278.0,9.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,Entertainment,24h,pooled,ece,0.03940912427135326,0.05587365940519543,-0.01646453513384217,3226.0,2278.0,9.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,ALL,24h,pooled,ece,0.02221052151413477,0.02400371003095071,-0.0017931885168159384,44644.0,38346.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,ALL,24h,pooled,ece,0.0183601854508624,0.021169881694451012,-0.0028096962435886115,44644.0,38346.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,ALL,24h,pooled,ece,0.01856957261894095,0.02118865070672294,-0.0026190780877819904,44644.0,38346.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,ALL,24h,pooled,ece,0.01950590956066925,0.022847668389768924,-0.0033417588290996746,44644.0,38346.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,Sports,24h,per_domain,log_loss,0.5501418336503007,0.5823686799300497,-0.03222684627974903,8827.0,8056.0,2.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,Sports,24h,per_domain,log_loss,0.5309650656999876,0.5728338400979759,-0.041868774397988306,8827.0,8056.0,2.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,Sports,24h,per_domain,log_loss,0.5264191044514565,0.5692322667403864,-0.04281316228892995,8827.0,8056.0,2.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,Sports,24h,per_domain,log_loss,0.5289276994464475,0.5721407300962914,-0.04321303064984394,8827.0,8056.0,2.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,Crypto,24h,per_domain,log_loss,0.619497304086253,0.623023297642623,-0.003525993556369955,1301.0,1255.0,3.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,Crypto,24h,per_domain,log_loss,0.603067399202491,0.6116720273092692,-0.0086046281067782,1301.0,1255.0,3.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,Crypto,24h,per_domain,log_loss,0.6028806068511814,0.6105075646404443,-0.0076269577892629226,1301.0,1255.0,3.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,Crypto,24h,per_domain,log_loss,0.6064764241162075,0.6152127313001804,-0.008736307183972891,1301.0,1255.0,3.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,Politics,24h,per_domain,log_loss,0.4683859170476867,0.5345568981773706,-0.06617098112968395,1428.0,850.0,3.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,Politics,24h,per_domain,log_loss,0.4123753506292526,0.519188727954222,-0.10681337732496937,1428.0,850.0,3.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,Politics,24h,per_domain,log_loss,0.41058453487282204,0.5149192015814857,-0.1043346667086637,1428.0,850.0,3.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,Politics,24h,per_domain,log_loss,0.42165698260186785,0.5266544484725448,-0.10499746587067699,1428.0,850.0,3.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,Finance,24h,per_domain,log_loss,0.4201408389005633,0.45542283389917615,-0.03528199499861284,6781.0,5042.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,Finance,24h,per_domain,log_loss,0.37196840116372104,0.44570886023587797,-0.07374045907215693,6781.0,5042.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,Finance,24h,per_domain,log_loss,0.3703003192984484,0.44466827258263486,-0.07436795328418644,6781.0,5042.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,Finance,24h,per_domain,log_loss,0.3735977950459996,0.4478610328392859,-0.07426323779328631,6781.0,5042.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,Weather,24h,per_domain,log_loss,0.46329321881722557,0.5025966412453713,-0.03930342242814572,21573.0,19253.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,Weather,24h,per_domain,log_loss,0.4583450441157172,0.49886936850839697,-0.04052432439267978,21573.0,19253.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,Weather,24h,per_domain,log_loss,0.45845017101219215,0.4988964132036371,-0.04044624219144494,21573.0,19253.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,Weather,24h,per_domain,log_loss,0.4599869804322319,0.5004019802257633,-0.040414999793531414,21573.0,19253.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,Entertainment,24h,per_domain,log_loss,0.3873531719690384,0.505051318376101,-0.11769814640706255,3002.0,2124.0,6.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,Entertainment,24h,per_domain,log_loss,0.356720347129814,0.46730563025611477,-0.11058528312630078,3002.0,2124.0,6.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,Entertainment,24h,per_domain,log_loss,0.35309864879719727,0.4641246038855075,-0.11102595508831026,3002.0,2124.0,6.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,Entertainment,24h,per_domain,log_loss,0.3549194022346863,0.46874372245273266,-0.11382432021804634,3002.0,2124.0,6.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,ALL,24h,per_domain,log_loss,0.47393169528736234,0.5186794354881453,-0.04474774020078298,42912.0,36580.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,ALL,24h,per_domain,log_loss,0.45538220472310914,0.5103406619116723,-0.054958457188563126,42912.0,36580.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,ALL,24h,per_domain,log_loss,0.45391773789156337,0.5090944283283942,-0.05517669043683088,42912.0,36580.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,ALL,24h,per_domain,log_loss,0.4563322759257184,0.5116697730998091,-0.0553374971740907,42912.0,36580.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,Sports,24h,pooled,log_loss,0.5175019460994752,0.5672316626548161,-0.049729716555340864,9495.0,8523.0,7.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,Sports,24h,pooled,log_loss,0.5099653982443566,0.5604670338806441,-0.05050163563628751,9495.0,8523.0,7.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,Sports,24h,pooled,log_loss,0.5104265636208218,0.5608356259185792,-0.05040906229775732,9495.0,8523.0,7.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,Sports,24h,pooled,log_loss,0.5106734810324888,0.561639483852269,-0.050966002819780254,9495.0,8523.0,7.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,Crypto,24h,pooled,log_loss,0.546429254099406,0.5792410082659237,-0.032811754166517715,1974.0,1810.0,7.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,Crypto,24h,pooled,log_loss,0.536018307349701,0.5653301342009363,-0.029311826851235234,1974.0,1810.0,7.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,Crypto,24h,pooled,log_loss,0.5319777569488865,0.5620312610954213,-0.03005350414653485,1974.0,1810.0,7.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,Crypto,24h,pooled,log_loss,0.5366799240554114,0.5657764551006434,-0.02909653104523202,1974.0,1810.0,7.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,Politics,24h,pooled,log_loss,0.4182401068555406,0.5186605036613231,-0.10042039680578252,1574.0,1181.0,13.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,Politics,24h,pooled,log_loss,0.3966617014367191,0.5049171064928719,-0.10825540505615283,1574.0,1181.0,13.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,Politics,24h,pooled,log_loss,0.3969368219897377,0.5050177615719633,-0.10808093958222564,1574.0,1181.0,13.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,Politics,24h,pooled,log_loss,0.3990207078568145,0.50726944788342,-0.1082487400266055,1574.0,1181.0,13.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,Finance,24h,pooled,log_loss,0.3832845201293111,0.45710402952004786,-0.07381950939073678,6781.0,5282.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,Finance,24h,pooled,log_loss,0.37133221770510777,0.44562541484892354,-0.07429319714381577,6781.0,5282.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,Finance,24h,pooled,log_loss,0.3703003192984484,0.4442828025889703,-0.07398248329052187,6781.0,5282.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,Finance,24h,pooled,log_loss,0.37344721915284296,0.44790081213433064,-0.07445359298148768,6781.0,5282.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,Weather,24h,pooled,log_loss,0.46444607126059373,0.503432886139897,-0.03898681487930328,21573.0,19253.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,Weather,24h,pooled,log_loss,0.45825631512967113,0.4989401565119879,-0.04068384138231679,21573.0,19253.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,Weather,24h,pooled,log_loss,0.45845017101219215,0.4988964132036371,-0.04044624219144494,21573.0,19253.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,Weather,24h,pooled,log_loss,0.45964821619682855,0.5001833342875673,-0.040535118090738786,21573.0,19253.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,Entertainment,24h,pooled,log_loss,0.3654645140693881,0.4682783970589175,-0.10281388298952937,3247.0,2297.0,12.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,Entertainment,24h,pooled,log_loss,0.3456312250923761,0.4549419004386741,-0.10931067534629801,3247.0,2297.0,12.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,Entertainment,24h,pooled,log_loss,0.34534390042048346,0.45494882372724704,-0.10960492330676358,3247.0,2297.0,12.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,Entertainment,24h,pooled,log_loss,0.3468856808564631,0.4570936050104469,-0.11020792415398378,3247.0,2297.0,12.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,ALL,24h,pooled,log_loss,0.45819937634356944,0.5131730052525167,-0.0549736289089473,44644.0,38346.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,ALL,24h,pooled,log_loss,0.4491263989679587,0.505953815138514,-0.05682741617055531,44644.0,38346.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,ALL,24h,pooled,log_loss,0.4489715643912454,0.5056766404185392,-0.0567050760272938,44644.0,38346.0,14.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,ALL,24h,pooled,log_loss,0.4504745057227408,0.5073744264850685,-0.056899920762327694,44644.0,38346.0,14.0
price_10_90,"price in [0.10, 0.90], trades >= 10",conformal_mondrian,Sports,1w,per_domain,avg_set_size,1.4642576590730558,1.3404397068620921,0.1238179522109637,1273.0,1501.0,2.0
price_10_90,"price in [0.10, 0.90], trades >= 10",conformal_mondrian,Crypto,1w,per_domain,avg_set_size,1.471698113207547,1.3968253968253967,0.07487271638215032,53.0,63.0,2.0
price_10_90,"price in [0.10, 0.90], trades >= 10",conformal_mondrian,Politics,1w,per_domain,avg_set_size,1.5225225225225225,1.4782608695652173,0.04426165295730522,333.0,414.0,2.0
price_10_90,"price in [0.10, 0.90], trades >= 10",conformal_mondrian,Finance,1w,per_domain,avg_set_size,1.449438202247191,1.25,0.199438202247191,267.0,400.0,2.0
price_10_90,"price in [0.10, 0.90], trades >= 10",conformal_mondrian,Weather,1w,per_domain,avg_set_size,1.565217391304348,1.3623188405797102,0.2028985507246377,46.0,69.0,2.0
price_10_90,"price in [0.10, 0.90], trades >= 10",conformal_mondrian,Entertainment,1w,per_domain,avg_set_size,1.4311512415349887,1.2709447415329769,0.16020650000201186,443.0,561.0,2.0
price_10_90,"price in [0.10, 0.90], trades >= 10",conformal_mondrian,ALL,1w,per_domain,avg_set_size,1.4666666666666666,1.3361037234042554,0.13056294326241114,2415.0,3008.0,2.0
price_10_90,"price in [0.10, 0.90], trades >= 10",conformal_marginal,Sports,1w,pooled,avg_set_size,1.567949725058916,1.4397068620919387,0.1282428629669774,1273.0,1501.0,2.0
